activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2022,549300ZN5MIVRMVHJS09,99999,GA,13075.0,13075960302.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,3,1,1,2,2,2,235000.0,100.0,5.625,0.743,2,7985.0,,0.0,,25.0,360,,,2,2,2,2,235000,1,1,3,5,1,,55.0,46,1,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,3625,35.45,64100,128.46,940,1488,38
2022,KB1H1DSPRFMYMCUFXT09,12060,GA,13121.0,13121010310.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,3,0,2,1,31,1,2,2,2,285000.0,76.733,,,3,,,,,,348,,,2,2,2,2,375000,1,1,3,5,1,,85.0,39,3,10,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,7,1.0,2.0,,,7,,,,4901,97.88,95700,102.29,1432,1541,15
2022,549300PL8ER6H23P0Z91,12060,GA,13121.0,13121010529.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Black or African American,Male,1,3,2,1,1,1,2,2,2,155000.0,95.0,4.75,1.813,2,6049.25,,4170.3,2780.3,25.0,360,,,2,2,2,2,155000,1,1,3,5,1,,35.0,43,7,10,3.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,1,1.0,1.0,1.0,1.0,10,,,,6290,97.77,95700,72.91,1543,1992,16
2022,549300NOCASXPA34X033,99999,GA,,,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,3,0,2,2,32,1,2,2,2,275000.0,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,0.0,,9,9,2.0,,,,,2.0,,,,,2,2,2.0,21.0,,,,3.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,3,,,,0,0.0,0,0.0,0,0,0
2022,549300AG64NHILB7ZP05,12060,GA,13135.0,13135050715.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,2,32,1,2,2,2,275000.0,68.75,,,3,,,,,,360,,,2,2,2,2,405000,1,1,3,5,1,,105.0,30%-<36%,2,10,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,3,5,2,4,35-44,9999,No,,1,1,3,,,,,9,,,,5661,58.38,95700,84.84,1506,1793,34
2022,549300FGXN1K3HLB1R50,19140,GA,13213.0,13213010700.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,32,1,2,2,2,165000.0,66.0,4.25,0.634,2,8391.45,,6025.5,5750.5,,360,,,2,2,2,2,255000,1,1,3,5,1,,66.0,20%-<30%,1,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,1,2,2,65-74,65-74,Yes,Yes,1,1,1,,,,,10,,,,5480,15.55,66800,86.04,1405,2310,28
2022,5493001SXWZ4OFP8Z903,12060,GA,13097.0,13097080602.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,2,2,3,1,1,2,2,2,395000.0,100.0,3.375,0.561,2,17508.49,,985.33,985.33,,360,,,2,2,2,2,385000,1,1,3,5,1,,95.0,46,1,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,1,,,,,10,,,,5736,71.77,95700,94.97,1719,2495,30
2022,EQTWLK1G7ODGC2MGLV11,12060,GA,13067.0,13067030327.0,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,1,1,1,1,2,2,2,835000.0,80.0,3.5,-0.291,2,16103.81,,11600.0,10450.0,406.0,360,,,2,2,2,2,1045000,1,1,3,5,1,,392.0,<20%,2,9,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,3,3,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,5098,29.93,95700,140.96,1505,1861,38
2022,5493000BR75YQF0VQC27,99999,GA,13137.0,13137000601.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,225000.0,56.622,6.0,1.014,2,4561.13,,2399.13,1104.13,,360,,,2,2,2,2,395000,1,1,3,5,1,,98.0,45,2,2,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,6151,33.96,64100,107.72,1234,1710,26
2022,T68X8LLAQYRNDV034K14,12020,GA,13221.0,13221960204.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Female,3,0,2,1,32,1,2,2,2,25000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,37.0,37,3,10,2.0,,,,,5.0,,,,,2,4,1.0,5.0,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,3,,,,3367,24.44,82300,97.14,894,1400,33
2022,KB1H1DSPRFMYMCUFXT09,12060,GA,13067.0,13067030347.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,32,1,2,2,2,205000.0,58.571,5.625,0.539,2,2478.15,,1405.0,,,360,,,2,2,2,2,355000,1,1,3,5,1,,186.0,37,1,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,1,,,,,10,,,,4885,40.18,95700,121.15,1115,1447,34
2022,549300KJ8PAJ7E52HG32,42340,GA,13051.0,13051011005.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,465000.0,59.74,3.99,0.065,2,3898.0,,1150.0,,0.5,360,,,2,2,2,2,775000,1,1,3,5,1,,148.0,20%-<30%,2,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,45-54,9999,No,,2,2,1,,,,,10,,,,5259,7.4,83400,184.87,2299,2586,27
2022,5493004WMLN60ZJ2ON46,12060,GA,13135.0,13135050114.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,3,2,1,1,1,2,2,2,495000.0,79.99,6.375,-0.365,2,2211.2,,0.0,4980.0,,360,,,2,2,2,2,625000,1,1,3,5,1,,102.0,48,3,10,2.0,,,,,5.0,,,,,2,4,21.0,,,,,8.0,,,,,2,4,2,5,2,4,25-34,9999,No,,1,1,1,,,,,10,,,,3068,48.99,95700,128.9,756,932,21
2022,T68X8LLAQYRNDV034K14,23580,GA,13139.0,13139001204.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,3,0,2,1,4,1,2,2,2,35000.0,8.609,,,3,,,,,,180,,,2,2,2,2,355000,1,1,3,5,1,,37.0,49,8,9,2.0,,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,1,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,3,1.0,9.0,,5555,59.42,87700,83.53,806,1391,25
2022,549300BRJZYHYKT4BJ84,99999,GA,13039.0,13039010403.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,3,1,1,2,2,2,315000.0,95.153,4.99,0.056,2,15101.53,,1735.81,1735.81,63.7,360,,,2,2,2,2,315000,1,1,3,5,1,,103.0,50%-60%,2,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,25-34,9999,No,,2,1,1,,,,,10,,,,4236,21.88,64100,166.11,1165,1547,24
2022,B4TYDEB6GKMZO031MB27,42340,GA,13051.0,13051004208.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,1,2,105000.0,79.9,7.78,0.76,2,,,,,,360,36,1,2,2,2,2,235000,1,1,3,5,1,,89.0,43,8,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,5123,67.54,83400,74.73,489,1437,45
2022,5493000BR75YQF0VQC27,12060,GA,13057.0,13057090101.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,1,1,1,2,2,2,165000.0,55.049,5.0,-0.706,2,7922.93,,6290.81,13942.5,,360,,,2,2,2,2,305000,1,1,3,5,1,,57.0,40,1,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,2,,,,,10,,,,4224,10.54,95700,108.88,1456,1726,25
2022,549300R9S3MVDV4MGF56,42340,GA,13051.0,13051004211.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,3,32,1,2,2,2,275000.0,90.0,6.125,0.682,2,6218.04,,3523.77,3523.77,,360,,,2,2,2,2,315000,1,1,3,5,1,,112.0,20%-<30%,2,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,45-54,9999,No,,2,1,1,,,,,10,,,,4852,59.01,83400,89.51,1231,1787,49
2022,549300TE5E6DWAI74K71,19140,GA,13313.0,13313000301.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,Asian,Male,1,0,2,1,4,1,2,1,2,105000.0,52.356,5.125,-0.535,2,,,,,,300,,1,2,2,2,2,195000,1,1,3,5,1,,42.0,44,1,10,2.0,14.0,,,,5.0,,,,,2,4,2.0,,,,,8.0,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,4463,53.37,66800,94.31,1042,1523,26
2022,5493000YNV8IX4VD3X12,12060,GA,13067.0,13067030257.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,6,2,1,1,1,2,2,2,285000.0,90.0,3.875,0.199,2,4538.4,,2015.0,720.0,,360,,,2,2,2,2,325000,1,1,3,5,1,,72.0,30%-<36%,3,10,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,4286,57.65,95700,94.02,795,1146,18
2022,549300FNXYY540N23N64,12060,GA,13063.0,13063040532.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,3,2,1,31,1,2,2,2,155000.0,67.735,3.625,0.357,2,6110.07,,4023.75,2773.75,,360,,,2,2,2,2,235000,1,1,3,5,1,,39.0,49,2,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,1,2.0,,,,10,,,,1597,97.68,95700,74.52,173,297,30
2022,549300E2UX99HKDBR481,42340,GA,13051.0,13051004002.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,1,1,2,2,2,205000.0,97.0,5.99,1.692,2,3796.75,,990.0,,,360,,,2,2,2,2,215000,1,1,3,5,1,,75.0,48,1,9,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,3,5,2,4,25-34,9999,No,,1,1,1,,,,,10,,,,3681,45.29,83400,71.8,470,801,42
2022,RVDPPPGHCGZ40J4VQ731,12060,GA,13217.0,13217100503.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,3,31,1,2,2,2,135000.0,59.99,,,3,,,,,,360,,,2,2,2,2,255000,1,1,3,5,1,,,,9,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,55-64,9999,Yes,,1,1,6,,,,,4,,,,5022,84.87,95700,72.97,1632,2062,16
2022,549300FNXYY540N23N64,12060,GA,13135.0,13135050741.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,3,2,1,32,1,2,2,2,205000.0,44.444,3.375,0.734,2,4163.0,,2500.0,1250.0,,180,,,2,2,2,2,455000,1,1,3,5,1,,89.0,30%-<36%,1,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,1,2.0,,,,10,,,,4905,59.94,95700,126.9,1605,1800,17
2022,549300DD4R4SYK5RAQ92,12060,GA,13089.0,13089021910.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,1,1,2,2,2,335000.0,95.0,6.937,-0.049,2,4778.94,,2022.04,,9389.53,360,,12,2,2,2,2,345000,1,1,3,5,1,,98.0,30%-<36%,1,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,5841,88.58,95700,64.94,1244,1836,35
2022,549300NOCASXPA34X033,99999,GA,,,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,2,31,1,2,2,2,215000.0,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,,,9,9,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,3,3,2,2,55-64,65-74,Yes,Yes,1,1,6,,,,,7,,,,0,0.0,0,0.0,0,0,0
2022,54930015645SYPOM7220,12060,GA,13013.0,13013180401.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,32,1,2,2,2,235000.0,68.11,3.375,-3.61,2,,,,,,360,,,2,2,2,2,345000,1,1,3,5,1,,52.0,>60%,3,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,2,3,,,,,10,,,,6640,24.98,95700,92.77,1851,2213,15
2022,549300BRJZYHYKT4BJ84,99999,GA,13311.0,13311950202.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,155000.0,90.0,2.99,0.11,3,4271.86,,1881.36,786.36,,360,,,2,2,2,2,165000,1,2,3,5,1,,121.0,30%-<36%,2,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,25-34,25-34,No,No,2,1,1,,,,,10,,,,3380,10.36,64100,99.8,982,1922,26
2022,549300SK3VKN3E1SZ562,12060,GA,13117.0,13117130201.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,515000.0,95.0,4.0,0.879,2,14553.71,,11339.36,5167.18,,360,,,2,2,2,2,545000,1,1,3,5,1,,167.0,30%-<36%,1,1,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,1,,,,,10,,,,5186,16.6,95700,135.06,1607,1855,18
2022,549300OBO7DOF2KOP535,99999,GA,13023.0,13023790100.0,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,195000.0,93.994,,,3,,,,,,276,,,2,2,2,2,205000,2,1,1,1,1,,75.0,50%-60%,1,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,35-44,9999,No,,2,1,6,,,,,1,,,,4535,13.83,64100,100.95,1311,1999,33
2022,549300H3IZO24NSOO931,12060,GA,13077.0,13077170701.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,71,2,3,1,1,2,2,2,445000.0,100.0,2.625,-0.54,2,977.55,,119.55,1333.05,,360,,,2,2,2,2,445000,1,1,3,5,1,,100.0,30%-<36%,1,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,1,,,,,10,,,,3884,59.45,95700,96.78,987,1555,56
2022,B4TYDEB6GKMZO031MB27,42340,GA,13051.0,13051011004.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,625000.0,80.0,3.625,-0.32,2,6100.63,,2599.08,1354.08,,360,,,2,2,2,2,785000,1,1,3,5,1,,378.0,30%-<36%,1,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,2,7.0,,,,10,,,,3607,7.62,83400,190.67,1375,1590,41
2022,549300NJVKCDJA5YC939,12060,GA,13013.0,13013180106.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,72,2,2,1,1,2,2,2,325000.0,95.0,4.5,0.953,2,17661.54,,9257.34,7792.34,,360,,,2,2,2,2,345000,1,1,3,5,1,,59.0,50%-60%,1,10,3.0,,,,,5.0,,,,,3,4,6.0,,,,,8.0,,,,,3,4,3,5,3,4,35-44,9999,No,,1,1,3,3.0,3.0,3.0,3.0,10,,,,2857,28.04,95700,65.52,735,1047,31
2022,KB1H1DSPRFMYMCUFXT09,10500,GA,13095.0,13095001100.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,1,1,2,2,2,45000.0,80.0,,,3,,,,,,360,,,2,2,2,2,55000,1,3,3,5,1,,50.0,20%-<30%,3,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,7,1.0,2.0,,,9,,,,5606,96.45,57500,0.0,953,2461,49
2022,549300OBO7DOF2KOP535,99999,GA,13253.0,13253200300.0,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,195000.0,100.0,,,3,,,,,,300,,,2,2,2,2,195000,2,1,2,1,1,,138.0,,1,1,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,1,2,2,25-34,35-44,No,No,2,1,6,,,,,9,,,,2605,33.09,64100,104.31,638,1212,38
2022,549300E2UX99HKDBR481,12060,GA,13255.0,13255160702.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,2,32,1,2,2,2,145000.0,75.676,,,3,,,,,,360,,,2,2,2,2,185000,1,1,3,5,1,,41.0,48,3,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,3,,,,,3,,,,2087,42.07,95700,76.41,580,914,28
2022,RVDPPPGHCGZ40J4VQ731,12060,GA,13117.0,13117130304.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,31,1,2,2,2,315000.0,55.6,1.75,-0.404,2,7429.67,,5759.19,2836.26,,180,,,2,2,2,2,575000,1,1,3,5,1,,194.0,20%-<30%,2,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,25-34,25-34,No,No,2,1,2,,,,,10,,,,6811,38.57,95700,181.87,1729,1929,21
2022,5493000YNV8IX4VD3X12,12060,GA,13135.0,13135050440.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,2,32,1,2,2,2,225000.0,59.14,5.125,1.798,2,9016.63,,3533.5,2238.5,,360,,,2,2,2,2,375000,1,1,3,5,1,,58.0,44,2,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,3,,,,,10,,,,5076,85.36,95700,51.17,1109,1954,34
2022,549300EM8ID8J7F8OM55,12060,GA,13121.0,13121011428.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,535000.0,95.0,6.875,0.219,2,6739.0,,3305.0,1995.0,,360,,,2,2,2,2,565000,1,1,3,5,1,,140.0,43,1,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,2776,21.43,95700,191.3,930,1020,33
2022,549300VZVN841I2ILS84,12060,GA,13255.0,13255160300.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,1,2,1,1,1,2,2,2,205000.0,95.0,5.575,1.02,2,8887.69,,6437.44,5067.44,,360,,,2,2,2,2,215000,1,1,3,5,1,,61.0,39,2,3,2.0,,,,,2.0,,,,,2,2,3.0,,,,,3.0,,,,,2,2,2,1,2,2,65-74,55-64,Yes,Yes,1,1,1,,,,,10,,,,3122,76.46,95700,49.94,620,1252,44
2022,549300AUL77A8UKADB04,47580,GA,13153.0,13153021401.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,2,2,75000.0,67.24,6.0,1.47,2,,,,,,60,,,2,2,2,2,295000,1,1,3,5,1,,149.0,20%-<30%,8,8,2.0,,,,,2.0,,,,,1,1,5.0,,,,,5.0,,,,,1,1,1,2,1,1,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,5574,35.43,80900,72.71,1501,2102,41
2022,AD6GFRVSDT01YPT1CS68,12060,GA,13135.0,13135050555.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,0,2,1,31,1,2,1,2,305000.0,80.0,2.28,-1.59,2,,,,,,480,,1,2,2,2,2,375000,1,1,3,5,1,,100.0,30%-<36%,2,10,2.0,,,,,5.0,,,,,1,4,2.0,,,,,8.0,,,,,1,4,1,5,1,4,35-44,9999,No,,1,1,6,,,,,10,,,,4514,86.46,95700,80.6,1163,1274,24
2022,5493008OE5JXNTGWD962,99999,GA,13071.0,13071970704.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,265000.0,89.9,5.5,0.725,2,,,3157.6,,,360,,120,2,2,2,2,295000,1,1,3,5,1,,121.0,20%-<30%,1,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,2932,45.57,64100,95.58,495,1051,52
2022,5493008OE5JXNTGWD962,99999,GA,13071.0,13071970704.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,31,1,2,2,1,395000.0,85.0,5.95,,3,,,,,,240,,60,2,2,2,2,465000,1,3,3,5,2,,,,9,10,4.0,,,,,5.0,,,,,3,4,7.0,,,,,8.0,,,,,3,4,4,5,3,4,8888,9999,,,1,1,6,,,,,10,,,,2932,45.57,64100,95.58,495,1051,52
2022,549300DD5QQUHO6PCH70,12060,GA,13121.0,13121010132.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,3,1,1,2,2,2,235000.0,,5.99,0.665,2,11009.0,,1101.0,,279.72,360,,,2,2,2,2,225000,1,1,3,5,1,,89.0,30%-<36%,3,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,1,,,,,10,,,,3301,46.65,95700,172.72,800,558,33
2022,X05BVSK68TQ7YTOSNR22,12060,GA,13121.0,13121010533.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,4,2,2,2,2,185000.0,123.811,,,3,,,,,,,,,2,2,2,2,305000,1,1,3,5,1,,45.0,>60%,8,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,25-34,9999,No,,1,1,6,,,,,3,,,,2201,97.86,95700,64.36,354,873,24
2022,549300HW662MN1WU8550,99999,GA,13285.0,13285960202.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,2,1,1,2,2,2,255000.0,96.5,5.071,-0.65,2,7667.05,,1055.0,,2571.99,360,,,2,2,2,2,255000,1,1,3,5,1,,55.0,46,3,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,25-34,9999,No,,2,1,1,2.0,,,,10,,,,2524,20.36,64100,128.74,918,1124,24
2022,B4TYDEB6GKMZO031MB27,42340,GA,13051.0,13051011005.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,105000.0,56.39,4.74,1.34,2,,,,,,360,36,1,2,2,2,2,775000,1,1,3,5,1,,109.0,47,9,8,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,5259,7.4,83400,184.87,2299,2586,27
